num_doc,nombre,mnt_total_trx_barrio,mnt_total_trx_cliente,%_cada_barrio
5347249341842460605,La Ciudadela Confandi,18877579826.5,23796576785.5,79.329
5350294551537058550,El Sena,2761041632.5,5241188052.5,52.68
5352631942108297321,Santa Mónica Residencial,12095147.0,12095147.0,100.0
5360546857958461667,San Pedro,30919000.5,30951275.5,99.896
53610144269178039,Santa Rita,633.0,633.0,100.0
5365621996463056747,Unicentro Cali,1656631594.5,1656631594.5,100.0
5366864251704780990,San Vicente,6978725.5,6978725.5,100.0
5368882163058456900,Urbanización San Juaquín,7323993.0,7323993.0,100.0
5371015630382490371,Santa Mónica Residencial,378.5,378.5,100.0
5371668937012648274,Mayapan-Las Vegas,4317.0,7229.0,59.718
5372360925000017547,San Vicente,552210532.0,603886779.0,91.443
5372534334686081940,Versalles,552209444.5,581454180.0,94.97
5373891005098342986,Chipichape,21441335.0,34137968.0,62.808
5377914097057613841,Julio Rincón,19883318.0,33732990.0,58.943
5378628623775296593,San Fernando Viejo,34599873.0,48606044.5,71.184
5381059193350617767,Alfonso Bonilla Aragón,7530994.5,7533235.5,99.97
5381284065721791226,La Rivera,4527053547.0,4527074678.5,100.0
5381780827607624929,Lili,2690303260.0,3811521568.0,70.583
5383035290139296323,Sucre,815.0,815.0,100.0
5383865484658672487,El Cedro,375.0,375.0,100.0
538727590159733466,Unicentro Cali,3313263189.0,3313263189.0,100.0
5390418773661283040,Vipasa,582056792.5,582056792.5,100.0
5391004484167366563,El Gran Limonar,355.0,355.0,100.0
5391540075591327714,Prados del Norte,742361434.5,748182256.5,99.222
5391773388611906845,La Merced,12778460.0,12778460.0,100.0
5393209287695489260,Chipichape,2886.5,2886.5,100.0
5393258803011675786,Urbanización Ciudad Jardín,7482.0,7482.0,100.0
5395074834770510399,Barrio Obrero,6986044.0,6986044.0,100.0
5395479700339188232,Urbanización La Flora,1622723650.0,1831723452.0,88.59
53975339990222842,Urbanización Ciudad Jardín,15504208.5,15504208.5,100.0
5400963065414302014,Villa del Prado-El Guabito,13284049.0,13287148.0,99.977
5401982604275074734,Ciudad Córdoba,1013416636.0,1013416636.0,100.0
5402944883096998101,Santa Mónica Residencial,378.5,378.5,100.0
5404446166991249717,Calima,1121218307.0,1933479077.0,57.99
5404476956780834086,Chipichape,1266.0,1266.0,100.0
5405237118117285816,Santander,6754.5,6754.5,100.0
5409445386653492890,Parcelaciones Pance,41322906.0,46659901.0,88.562
5417112330179410336,Ciudadela Floralia,5563532.5,5564867.0,99.976
5417973577166041700,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
5418744829484882741,Vipasa,22379.0,37761.5,59.264
5420116275329815158,Bolivariano,2761115545.0,3350473172.0,82.41
5421648737128964288,Versalles,7492552.5,12919358.5,57.995
5421721909016456975,Chapinero,4969866712.5,4969866712.5,100.0
5423903771101601611,San Nicolás,1582218380.0,3062082629.5,51.671
5428155808391281193,La Paz,121511256.0,177726429.5,68.37
5429547733597337174,El Jardín,1311713275.5,1317536031.5,99.558
5431852593658871435,Santander,14660.0,14660.0,100.0
5433595356758015658,El Troncal,403.5,403.5,100.0
5434528450893770352,Chipichape,1218.0,1218.0,100.0
5434905098019571197,San Nicolás,31.0,31.0,100.0
543551249028506607,El Cedro,4417708222.5,5995765584.0,73.68
5438875233240217879,El Peñón,5158152.5,5158152.5,100.0
5439541100852742746,Santa Teresita,361.0,361.0,100.0
5439893855903913007,Los Alcázares,20880.0,20880.0,100.0
5440887767859716322,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
5441974763548479970,Los Guaduales,18417.5,18641.5,98.798
544358223750517534,Unicentro Cali,1156.0,1156.0,100.0
5444128367669520675,Santa Mónica Residencial,2605.0,2605.0,100.0
5446453584467827312,Santander,44177.0,54423.5,81.173
5446773207582666109,Porvenir,4585110067.0,4585137273.0,99.999
5448100959445132795,Versalles,552209444.5,552209444.5,100.0
5449209911982569614,San Vicente,5928984.0,5932015.0,99.949
5449224099677248023,San Pedro,56002.0,70914.0,78.972
5453597779298507953,El Sena,552211667.5,665522962.0,82.974
5454068506296828756,Los Alcázares,741.0,741.0,100.0
5456603786723473422,Urbanización Ciudad Jardín,11223.0,11255.0,99.716
545677835942593278,Los Lagos,49497866.0,83898906.5,58.997
5465944982447022800,Jorge Eliecer Gaitan,7194469.0,12842715.5,56.02
5465955161535392496,Lili,132.5,132.5,100.0
5469126484756841269,El Sena,4969882298.5,4982252929.5,99.752
5469533331507749062,Unidad Residencial Santiago de Cali,2761060100.0,2761065306.0,100.0
546959937250648157,Unicentro Cali,7124768.0,7129779.0,99.93
5469743690375309746,Urbanización La Flora,836.0,1250.5,66.853
5470349033495228903,San Vicente,58163308.0,58163308.0,100.0
5473401401856854592,Lili,586586771.0,599253865.0,97.886
5474936687034482012,Urbanización Militar,5500.0,7234.0,76.03
5475457727398155425,Bolivariano,4417694368.0,4417694368.0,100.0
5479288783391997717,Cataya-El Gran Limonar,14837702.0,27631903.5,53.698
5479770801592484697,San Fernando Nuevo,371.0,371.0,100.0
5483807640808819690,San Nicolás,62.0,62.0,100.0
5484171854733592302,Prados del Norte,2929.5,2929.5,100.0
5484664040421009621,Unicentro Cali,2881.0,2881.0,100.0
5486347995689992223,San Nicolás,2484799259.0,2484799259.0,100.0
5486858130716380014,Municipal,39226983592.5,39249567818.5,99.942
5489143039266465287,La Flora,811360177.0,1363570709.0,59.503
5489196646105022042,Chipichape,558.0,558.0,100.0
549518055798796348,Colseguros Andes,156437248.0,156443901.0,99.996
5505404490784388780,Siete de Agosto,2725183832.5,3801305030.5,71.691
5505498553191191020,Santa Rosa,6354233.5,6379403.5,99.605
5508676490911849083,San Fernando Nuevo,16160182.5,21546906.5,75.0
5509056911993516375,Bolivariano,3896402389.5,5602564534.0,69.547
5513045979664787960,El Sena,1104416653.0,1104416653.0,100.0
5513924693790835504,La Independencia,2526835615.0,2722731395.0,92.805
551496551202879723,Santa Teresita,4073.5,4073.5,100.0
5515325775068162536,La Flora,7421883.5,7422441.0,99.992
5518408100027431367,Lili,132.5,171.0,77.485
551950322197700930,Puerta del Sol,10749825599.5,19024272026.5,56.506
5522709601906143951,Ville Grande,2490880571.0,3302281765.5,75.429
5523807079908627505,San Nicolás,1614182555.0,2166401992.0,74.51
552405680832705195,Unicentro Cali,1111893421.0,1111894026.0,100.0
5531055518132796587,La Hacienda,7575428.5,7594398.5,99.75
5531965566559746711,El Calvario,1060911515.0,1146137175.5,92.564
553271916190948045,Unicentro Cali,552211939.0,563548431.5,97.988
5533249648591871856,Prados del Norte,8788.5,13494.0,65.129
5535064789752383015,Bolivariano,564611148.0,703306894.0,80.279
5537177256859791034,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
5538461315777390875,Parcelaciones Pance,840177231.5,1535361291.0,54.722
5539325544682525979,Los Guayacanes,837800423.0,966110158.0,86.719
5540280294017974832,Unicentro Cali,1104423631.5,1104428717.5,100.0
5542809286703756761,El Sena,2512381798.0,3588502716.0,70.012
5548378833118059122,Alto de los Chorros,5372561701.5,5372561701.5,100.0
5555513823152939112,El Ingenio,29189160.5,29190348.5,99.996
555741299594440353,Ciudad Campestre,53355735.0,53361167.0,99.99
5557768610713368863,El Cedro,4992153695.5,8758044175.5,57.001
5558427133470817404,Santa Rita,405.0,405.0,100.0
5560633611034596831,El Cedro,375.0,375.0,100.0
5561062107714712275,Ciudad 2000,938465144.5,1029092332.0,91.193
5562285396440740315,San Pedro,8061.0,9526.0,84.621
5562325991935650745,Los Cambulos,33339660.0,33418642.5,99.764
5562489047358052103,Lili,4329217975.0,4966454123.0,87.169
5564406867268571364,Ciudad Capri,2188.5,3050.5,71.742
55658727642829640,San Pedro,5143.0,7832.0,65.666
5570733541426208413,Julio Rincón,20458.0,38491.5,53.149
557408551794747139,Urbanización La Flora,2652340560.0,4150612735.0,63.902
5581804324863397437,Urbanización Militar,567145824.5,612506789.5,92.594
5581844146120640683,Los Alcázares,741.0,741.0,100.0
5585184162129813215,Chapinero,1104414927.5,1126299291.5,98.057
5588418329458427185,El Refugio,6224738.5,11883549.0,52.381
5595554501572542610,San Judas Tadeo II,1520126676.0,2091516163.0,72.681
5595563184905071219,San Vicente,552205531.5,552205531.5,100.0
559674128382150634,Unicentro Cali,1243.5,1243.5,100.0
5598514502865889842,Los Libertadores,7092708.5,7097492.5,99.933
560130733084227710,Parcelaciones Pance,13774302.0,13774302.0,100.0
5601887827539573703,San Pedro,5225.0,8952.0,58.367
5602023728064309118,Ciudad Córdoba,6202134.5,6204002.0,99.97
5602198534620450890,Sucre,407.5,407.5,100.0
5603318441014036845,Urbanización Río Lili,358.0,396.5,90.29
5604743382453190926,Prados del Norte,2929.5,2929.5,100.0
5607845956728805588,Junin,418.5,418.5,100.0
5608575377366502834,Nueva Floresta del Ict,1569918207.0,1569918207.0,100.0
560934208257839707,Lili,15479030.5,22639916.5,68.371
5610472012067185658,Prados del Norte,2929.5,3562.0,82.243
5610613270617486903,Chipichape,14292130.0,14294218.0,99.985
5612101432001231988,Unicentro Cali,811360535.0,1193829849.5,67.963
5613438592757337735,Prados del Norte,2929.5,2929.5,100.0
5617709839779165878,Urbanización La Flora,2913.0,2913.0,100.0
5617741811644252293,El Sena,3319435478.0,3332588678.0,99.605
5619587546461241397,El Cedro,375.0,375.0,100.0
5621432873618956293,Prados del Norte,5860.0,10263.5,57.096
562423769354920212,Flora Industrial,5905157.0,5907855.0,99.954
5625620633691052723,Colseguros Andes,601810746.0,601811817.0,100.0
5625856239407333823,Urbanización Militar,404.0,404.0,100.0
5625884411368935245,Urbanización San Juaquín,302.5,302.5,100.0
5629625150242376538,Santa Mónica Residencial,10327682.0,10336496.0,99.915
5630707624208180233,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
5635207716600392063,Urbanización San Juaquín,7323993.0,7323993.0,100.0
5643489197886371973,Santander,4320.0,4320.0,100.0
5652894390845114785,Lili,2152244330.0,2167189007.0,99.31
565542904856982140,Torres de Comfandi,7680257.0,7734543.5,99.298
5656816075856794928,Los Guaduales,6514475968.0,12648138214.0,51.505
5657978997060172115,San Fernando Nuevo,2859.5,2859.5,100.0
5658547170286198926,Urbanización San Juaquín,7287918989.0,14282758849.5,51.026
566152347186695285,Siete de Agosto,3787653744.5,5012912740.0,75.558
5661910674362691217,Unidad Residencial Santiago de Cali,3313272527.0,5610496125.0,59.055
5669193452399961551,La Merced,20984357842.5,27205161689.5,77.134
5669632241508251898,Santa Mónica Residencial,378.5,378.5,100.0
5670505348246338439,El Gran Limonar,355.0,355.0,100.0
5676443659395394966,Chapinero,2152.5,2152.5,100.0
567670404857186085,El Jardín,1959021681.0,1977502211.5,99.065
5677209871341490522,Unicentro Cali,414.5,414.5,100.0
5679299645328944089,Ciudad Córdoba,1013416636.0,1013417378.0,100.0
5679591774710892174,La Merced,1076120915.0,1635706334.5,65.789
5681333756207244579,Santa Mónica Residencial,6972424.0,6975310.5,99.959
5682108784882845413,El Calvario,561005895.0,561008456.5,100.0
5683097103256570586,El Calvario,5685448.5,5685448.5,100.0
5685481456383316167,La Independencia,5067899042.0,5238348659.5,96.746
5687515473140078121,Chipichape,2938.0,2938.0,100.0
5687891576920291204,Juanambu,3804.0,3804.0,100.0
5692241024524885322,Santa Isabel,1622719901.0,2735540659.0,59.32
5693733478234599083,San Antonio,8332.0,10237.0,81.391
5698434409883894987,Santa Rita,405.0,405.0,100.0
5702834789322612342,Ciudad Capri,1472.0,2234.0,65.891
5703707720702197719,Urbanización Militar,1780.0,1780.0,100.0
5709325482666790327,Ciudad Córdoba,1121911238.0,1659971837.0,67.586
5712993141318085152,Chipichape,406.0,406.0,100.0
5714578310465743218,Urbanización San Juaquín,24815.5,28978.0,85.636
5717322447506987591,Urbanización Militar,1375.0,1375.0,100.0
5718002332697481594,El Calvario,573537444.5,584487068.5,98.127
5718942492118258501,El Gran Limonar,710.0,1169.0,60.736
5720334726842164092,Junin,418.5,418.5,100.0
5721171656697720248,Santa Rita,405.0,405.0,100.0
5721799854524891239,Versalles,1104418889.0,1831121500.0,60.314
5722393410064388511,Urbanización La Flora,418.0,418.0,100.0
5725076905430068375,El Sena,1104416910.0,1104416910.0,100.0
572545975770755854,Unicentro Cali,7754664.0,14876231.0,52.128
5725609631883902528,El Troncal,551205735.5,551205735.5,100.0
5727190090412943090,El Gran Limonar,12741476.0,12742713.5,99.99
5727657755561304031,Unidad Residencial Santiago de Cali,85224.5,92699.0,91.937
5729029489709384512,El Sena,552208326.5,552208326.5,100.0
5730035077016881133,El Cedro,10436.0,10436.0,100.0
5731539151706509146,El Sena,8835343276.5,8835343276.5,100.0
5731642350727659871,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
573208321366992206,El Cedro,1927926793.0,1927926793.0,100.0
5732659389122363298,El Sena,1542.0,2912.5,52.944
5737932803006821641,La Merced,1076120915.0,1993298300.0,53.987
5739027228490387099,San Vicente,7270413.5,7270413.5,100.0
5739432682115873575,Saavedra Galindo,5639594.5,5672630.0,99.418
5740523752131200598,San Vicente,7270413.5,7270413.5,100.0
5743762899263350970,Mayapan-Las Vegas,3381.0,3381.0,100.0
5748381983497680251,Sucre,5297.5,8427.0,62.863
575279601243965590,Nueva Floresta del Ict,3924795517.5,3924795517.5,100.0
5763205675919266295,El Sena,1518119783.5,2144993142.5,70.775
5765878869588968416,El Sena,1104416653.0,1104416653.0,100.0
5766676118382392711,Urbanización La Flora,518332745.0,556812929.0,93.089
5767038541287482969,El Cedro,375.0,375.0,100.0
5768651484718252538,San Vicente,14540827.0,14540827.0,100.0
5769139516145508440,Urbanización San Juaquín,12790399.0,17947768.5,71.265
5770191939892779643,Unicentro Cali,1104421063.0,1104421063.0,100.0
5772193017840209936,San Nicolás,1860.0,1860.0,100.0
5773873852373233477,Chipichape,406.0,406.0,100.0
5774202481406805683,Los Guayacanes,2526597707.5,2580600146.0,97.907
5775751240816981693,Villa Colombia,6706762.5,6728153.5,99.682
5776396388514108207,El Sena,519078841.5,566832617.0,91.575
5777459451544267418,El Jardín,1007010073.0,1007010073.0,100.0
578215850400555362,Santander,274.5,274.5,100.0
5782233500490864492,San Nicolás,5479465605.0,6345555953.0,86.351
5784857693114565842,Granada,400.5,400.5,100.0
5786716008452007823,Municipal,14819082690.5,14819090567.5,100.0
5788601845330389371,Versalles,4145798745.0,4236624580.0,97.856
57891327940660203,El Ángel del Hogar,10547682366.0,12270654032.0,85.959
5789333723903978741,El Cedro,552211797.5,552211797.5,100.0
5792717142874109970,El Cedro,375.0,375.0,100.0
5793510850589530230,Pampalinda,1197913016.0,1197913016.0,100.0
5796676453147859649,San Vicente,5150802.0,5153193.5,99.954
5803225352225738876,San Nicolás,791109190.0,919694312.0,86.019
5803728318852086350,Mayapan-Las Vegas,53274428.0,53322530.0,99.91
5805107209697076438,El Gran Limonar,3195.0,3195.0,100.0
5807856896861462797,San Fernando Viejo,4142135876.5,4225500865.5,98.027
5808777867475865406,Urbanización San Juaquín,4784.0,7713.5,62.021
5809797577066722270,Chipichape,58920.5,69264.5,85.066
5810324108676248440,San Vicente,7270413.5,12438483.0,58.451
5812061885896730229,San Nicolás,14944292.0,20109876.5,74.313
5814481259232092987,San Pedro,811359985.5,811359985.5,100.0
5816162513551731099,Flora Industrial,506707627.0,541328105.5,93.605
5816556880861067405,Lili,5156791.5,5159183.5,99.954
5826754972168975705,Los Alcázares,741.0,741.0,100.0
582760487489190040,Los Alcázares,29973.0,38473.0,77.907
5828125588286844668,Chipichape,11323166.5,16487586.0,68.677
5829716707801816405,El Calvario,15766355.0,28743046.5,54.853
5830351875895937462,Versalles,20312700.0,26447327.0,76.804
5831093823635264450,Juanambu,12602314.0,12607835.0,99.956
5831582207547244895,El Cedro,18263.0,18263.0,100.0
5834029610070528418,Parcelaciones Pance,20661453.0,20661453.0,100.0
5837267002218757533,San Pedro,41222226.5,75358121.5,54.702
584195532120900501,La Merced,6389230.0,6389230.0,100.0
5842114381205762456,El Troncal,7393036.5,7393339.0,99.996
5843518652509256944,Urbanización San Juaquín,560609153.0,560611665.0,100.0
5853375189604716371,El Ángel del Hogar,1622720364.0,1656271539.5,97.974
58544866013280684,San Fernando Nuevo,742.0,742.0,100.0
5857260625710085372,Urbanización Militar,13429691.5,20736476.5,64.764
5859187171435878757,Unicentro Cali,777408985.0,777408985.0,100.0
5862678435829474430,Chapinero,12392834.0,12394782.5,99.984
5863218859959401890,Unidad Residencial Santiago de Cali,50691.5,54327.5,93.307
5865482915061841594,Juanambu,410.5,410.5,100.0
5865556742606898817,Sucre,538060458.0,538062618.0,100.0
5866388254324037176,San Pedro,1023563420.0,1023563420.0,100.0
5867417258734494987,Las Acacias,1045218112.5,1045218112.5,100.0
5868353904744361912,San Pedro,30.0,30.0,100.0
5871235780179069504,San Vicente,14540827.0,14540827.0,100.0
5871989762198632595,Versalles,552209444.5,582925544.5,94.731
5874011417164918673,Urbanización Militar,404.0,404.0,100.0
5874218207025741955,Junin,1255.5,1388.0,90.454
5876035938129494934,San Vicente,2214780296.5,3219050949.5,68.802
5876199290960417247,Julio Rincón,32743.0,52846.5,61.959
5876245028638086424,Chipichape,2081.5,3153.0,66.016
5878237103209836522,La Flora,2434080295.5,2490181852.5,97.747
5881838148533086624,El Cedro,7735.5,9529.5,81.174
5883005649140864352,San Vicente,26874947.0,33569283.5,80.058
5883864011501694543,Barrio Eucarístico,7279793.5,7279793.5,100.0
5885929162130515547,Unidad Residencial Santiago de Cali,552211796.5,552218758.0,99.999
5889617873604172513,San Vicente,8251.0,14642.0,56.352
5893501797297427175,Bretana,2187221912.0,2187221912.0,100.0
5894317531216538353,San Vicente,14540827.0,14540827.0,100.0
5899634771556114429,Santa Anita,5161299.0,5163459.0,99.958
5900495160286399231,San Vicente,1104421064.0,1151070501.0,95.947
5907093670154410661,El Cedro,411.5,411.5,100.0
590860457358041448,El Jardín,9566595693.5,10384168918.0,92.127
5911872323418757328,El Cedro,1125.0,1928.5,58.335
5916226451766275830,Urbanización San Juaquín,302.5,302.5,100.0
5916519368029022038,Los Alcázares,370.5,370.5,100.0
5919448155155260648,El Cedro,552211797.5,552211797.5,100.0
5921361700980364912,El Guabal,13293782.0,20591654.0,64.559
5923166433306104789,Canaverales Los Samanes,6185349.0,6185349.0,100.0
5926010820584240247,Ciudad 2000,6334552.5,12012811.5,52.732
5926364953133572083,Prados del Norte,2930.0,2930.0,100.0
5927822126067395148,Urbanización La Flora,4598.0,4598.0,100.0
5935692046054430467,San Vicente,412.5,412.5,100.0
5936140704444330334,Lili,60723.0,60753.0,99.951
5936328384477002381,San Vicente,5150802.0,5164681.5,99.731
5936605210881135412,Unicentro Cali,552210531.5,736267291.5,75.001
5939763328636072094,Ciudad Córdoba,24753115.0,24753115.0,100.0
5943744188823181365,Chapinero,512.5,512.5,100.0
594454833766668516,Lili,2541.5,2541.5,100.0
594998569640226759,San Vicente,5286341.5,5286341.5,100.0
5952904009472109725,Urbanización San Juaquín,560609153.0,560609153.0,100.0
5953196682717961279,Chapinero,47968.0,73216.0,65.516
5956026781469642965,San Pedro,60.0,60.0,100.0
5956677684936620180,San Fernando Viejo,2032.5,2478.0,82.022
5958155390853855963,El Jordán,1029113494.0,1074379071.0,95.787
5959610952601811077,Urbanización Militar,404.0,434.5,92.98
5964540762427807626,Urbanización La Flora,2952.5,4136.0,71.385
5966627288736605716,San Fernando Viejo,3252.0,3252.0,100.0
5969863855818500479,Urbanización Río Lili,358.0,358.0,100.0
5970640819755583302,Unidad Residencial Santiago de Cali,2208875721.0,2291640112.5,96.388
5971689396027010779,La Paz,1104425222.0,1104433293.0,99.999
5972520588098232897,Calima,4666662397.0,5809443416.0,80.329
598285898379242724,Colseguros Andes,5666311346.0,6692231855.0,84.67
5983172093760068828,Unicentro Cali,2208927093.5,2963782992.5,74.531
5986767433660703465,Chapinero,410.0,410.0,100.0
5989961943178830799,La Alianza,928561795.5,934447295.5,99.37
5991260213041983042,Flora Industrial,7528213.5,12756367.0,59.015
5994864001745320624,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
599549046671267413,Los Alcázares,370.5,370.5,100.0
5996296000617080607,Urbanización San Juaquín,4784.0,4784.0,100.0
5998098530909660255,Los Parques,2938.5,2938.5,100.0
5998458906686920497,Calima,560609153.5,566729726.5,98.92
6015874872720367236,Las Granjas,8997796325.0,9589772262.0,93.827
6016079771027835986,San Pedro,2256.0,3758.0,60.032
6016919808007087010,El Cedro,1104450711.5,1705467193.0,64.759
6018260845017236551,El Sena,1104416653.0,1104416653.0,100.0
6023377936302254159,Santa Mónica Residencial,378.5,378.5,100.0
6024371660425313513,El Cedro,7378038.0,7382355.0,99.942
6025350371980289172,San Fernando Nuevo,1113.0,1113.0,100.0
6026733612394226390,Los Comuneros II,7987579935.0,8037323422.5,99.381
6032336930012319266,Urbanización Ciudad Jardín,20672278.0,27942691.5,73.981
6034225090139768653,Urbanización Tequendama,38.5,38.5,100.0
6037128039444135467,Unidad Residencial Santiago de Cali,1146.0,1146.0,100.0
6050210345692000161,Unicentro Cali,24149285954.5,32635210796.5,73.998
6054661851376074644,San Vicente,7309381.5,7313547.5,99.943
605756767494784606,San Vicente,3313233189.0,3313233189.0,100.0
6057974530071841647,Chapinero,1430.5,1430.5,100.0
6058235059219094123,Bolivariano,552211796.0,576687913.5,95.756
6059873987280592797,San Vicente,7270413.5,12438483.0,58.451
6069416255258340451,San Judas Tadeo I,18241498674.0,18248451500.0,99.962
6069832163690165257,El Jordán,7836740515.5,10270832117.5,76.301
6070564820814484626,San Vicente,7270413.5,7270413.5,100.0
6071642775424905433,La Alianza,928561795.5,939414049.0,98.845
6073140700955558006,Junin,544.5,544.5,100.0
6073696498374760341,Urbanización San Juaquín,560609153.0,574083858.0,97.653
6074758439713238652,Buenos Aires,171.0,171.0,100.0
6078168168996656780,Urbanización Militar,808.0,1222.5,66.094
6079922424138777,San Vicente,412.5,412.5,100.0
6082600308350662958,La Merced,1242.5,1618.5,76.769
6082819337595622447,La Merced,538060457.5,613297392.0,87.732
6088022866447719589,Unicentro Cali,15921.0,31037.5,51.296
6088774101287950251,Santa Rita,3798.0,3798.0,100.0
609027408240827268,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
6092395822963063746,San Fernando Nuevo,371.0,371.0,100.0
6093037638039069597,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
6094269700689425114,Lili,397.5,397.5,100.0
6098314488667917449,Los Guaduales,8680.5,9421.5,92.135
6098877267995603998,Parcelaciones Pance,12467403.0,19616756.5,63.555
6099112838465399391,San Vicente,961963089.0,961963089.0,100.0
6099532228454233548,Los Lagos,2026835566.0,2026847813.5,99.999
6099699403814968404,Junin,1927926794.0,1927926794.0,100.0
6101106509084832075,San Fernando Nuevo,1905.0,2462.5,77.36
6103157395215401416,Urbanización Río Lili,7788.0,7788.0,100.0
6104338397925530961,El Gran Limonar,564587196.5,694399794.5,81.306
6105939047431356846,Santa Anita,10883049.0,10883049.0,100.0
6110148957966527137,Guayaquil,47739817.5,78260833.0,61.001
6113327480943095514,Centenario,3663.0,4780.0,76.632
6115762885254945686,San Nicolás,18764906054.0,20942520201.5,89.602
6115827045433053948,El Gran Limonar,9413897859.5,13633473211.5,69.05
6116225597151917506,Cristobal Colón,1405515925.0,2627794091.5,53.487
6117224061695300741,San Pedro,752.0,752.0,100.0
6117433986456054922,Versalles,552209444.5,552209444.5,100.0
6118657981324127559,Urbanización San Juaquín,3025.0,3770.0,80.239
6121381075763688513,San Vicente,21811240.5,21811240.5,100.0
6121668828086259337,Chapinero,102.5,102.5,100.0
6122969561493532607,Unidad Residencial Santiago de Cali,552241104.0,565210110.5,97.705
6124502387613337818,Versalles,3313256667.0,3345684653.5,99.031
6124544277951047144,El Limonar,1629110026.5,2909417748.0,55.994
6126171157331629182,La Ciudadela Confandi,5731566123.0,5737220786.0,99.901
6127825801427050275,Chapinero,12101876.0,17403079.5,69.539
6129490871184749363,Santander,2160.0,2160.0,100.0
612965771447576473,Unicentro Cali,1622720087.0,1694359823.5,95.772
6129820827058063762,Ciudad Los Álamos,16280418.0,23514126.5,69.237
6130965142316749463,Unidad Residencial Santiago de Cali,552213544.5,552213544.5,100.0
6135311356130410400,Colseguros Andes,15318040440.0,17228302178.5,88.912
6135653507180436262,Sucre,538060458.0,566970557.0,94.901
6136968952271583384,El Gran Limonar,355.0,355.0,100.0
6138626805158058378,Camino Real-Joaquín Borrero,52823953.5,52932064.5,99.796
6140059215395602317,Lili,538060599.0,538062909.5,100.0
6142907777198800410,Urbanización Ciudad Jardín,2494.0,2494.0,100.0
6143518477241419230,San Luis II,1111311896.0,1111311896.0,100.0
6147319596786264672,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
6148269525722013782,Vipasa,32.0,32.0,100.0
6148445229496547865,Chipichape,2532.0,2532.0,100.0
6148893883947923693,El Calvario,1628316832.5,1649220016.5,98.733
6150227717095432711,Urbanización Militar,23363.0,43081.0,54.23
6150909009387879467,Los Libertadores,7092708.5,13698082.0,51.779
6152986460391869531,Santa Anita,5158107.0,5161810.5,99.928
6156020867837820695,Sucre,1614181374.0,1614181374.0,100.0
6158087506520278564,El Calvario,401.5,401.5,100.0
6158845328297797899,San Vicente,7270413.5,7270413.5,100.0
6166897263182822011,Villa del Prado-El Guabito,7117491.5,7117491.5,100.0
6167111088916524531,La Flora,811360177.0,1101095867.5,73.687
6169694758837685500,San Pedro,2522.0,2522.0,100.0
6170157025677517580,San Vicente,2000.0,2000.0,100.0
6174797708691055941,El Peñón,5746804.0,5746804.0,100.0
6176154731095586769,El Calvario,401.5,401.5,100.0
6176268292978367218,La Merced,6159665.5,6178212.5,99.7
6176303154135647673,San Vicente,7270413.5,7270413.5,100.0
6179225605944009824,San Vicente,7270413.5,12438483.0,58.451
6179475634606248480,Bretana,14216942428.0,14216942428.0,100.0
6181728696968346884,Colseguros Andes,1235028271.5,2068519369.5,59.706
6182056571475190203,El Jardín,3121232766.0,4014189056.0,77.755
6184114872294959678,Sucre,1614181374.0,2398370448.5,67.303
6185796047465675471,Área Libre-Parque del Amor,7195.5,7195.5,100.0
6186639342331916048,La Flora,367.5,367.5,100.0
6187131847728388621,Los Alcázares,370.5,370.5,100.0
6189059147969265689,Santa Mónica Residencial,116153907.0,175858808.5,66.05
6191687082871510993,Nueva Floresta del Ict,3924795517.5,3924795517.5,100.0
6193382992161917418,San Pedro,13243227.5,23937981.5,55.323
61955900700062638,Centenario,5002846.0,5009720.0,99.863
6196220732998042812,Urbanización Río Lili,12384.0,12384.0,100.0
619788149110274579,Lili,4304486456.5,4304491895.0,100.0
6198757962754813904,Granada,12825593.5,18735547.5,68.456
6199442504166357746,Colseguros Andes,811359982.0,1261578166.5,64.313
6209436344103985442,El Guabal,5665872060.0,9427410704.5,60.1
6210840895422383271,Cataya-El Gran Limonar,7653023.0,7653023.0,100.0
6217878925859863784,Área Libre-Parque del Amor,6436693740.5,6851518995.0,93.945
6221649693487890008,La Independencia,10494182722.5,11379990721.5,92.216
6223057361415951034,Pasoancho,911861484.5,1005025001.0,90.73
6225065139470260266,Unicentro Cali,829.0,829.0,100.0
6227522927253507117,El Cedro,1573.0,1603.0,98.129
6230892022648538802,Los Guaduales,4162649559.0,4711007564.0,88.36
6232363372923233081,Junin,544.5,544.5,100.0
6238893214611864935,Urbanización Ciudad Jardín,12167349.5,19339846.5,62.913
6240814916457324892,San Pedro,2613.0,2613.0,100.0
6242941440011105379,El Peñón,44351340.0,68656592.5,64.599
6243043485836677651,Urbanización Ciudad Jardín,15504208.5,15504208.5,100.0
6246215827723196322,Junin,2891890191.0,3014750691.0,95.925
6248026559961384643,Chipichape,1117.0,1117.0,100.0
6252330272122147328,San Vicente,2511.5,2511.5,100.0
